Transaction ID	Transaction Type	Timestamp	Sender	Receiver	Amount (in BTC)
d5c4a84c343ac0894f8e26b392690d60de2b4933224a40dcddebb8295f41942b	init	0	coinbase	0	38
80d19467ed83cc0c6716f9f908913dd5a0cf7899fd34b4da41833c8f65a095f5	init	0	coinbase	1	21
736b36e4deeb8c6a861277206f00151fc312ae29f3e6875f233ca5991a76b55a	init	0	coinbase	2	25
2c08d815714aeab37adfbda7f619f3bacfde888c0032d04b6ce7e63bab84a3d2	init	0	coinbase	3	37
d489938400c091536f93b518f1f531888e417da38bec93e3e22fe492cbbec5a1	init	0	coinbase	4	21
5cfa9867fc7ffa6b7843228afe939123a24324db5290c2b80e67ab2971382683	init	0	coinbase	5	29
ce74afc575e13caff0af0ddd9c6ef9ff22610cd5f6bfe7126298a02299b331a3	init	0	coinbase	6	21
bbd860638443f88e4cbb60861f683e1951d0d6f6c0e6c579c861a912b8e24252	init	0	coinbase	7	25
124212582624f467d099e7cefd3970269f848139b77ef3a7eafebe4f23689866	init	0	coinbase	8	35
fa6f491f74ceee58ba47c5da75e5f8e05e304f5fd00ff05cc6fa6cfef7aace96	init	0	coinbase	9	37
ac4524c6ba24cb618490747f617d108860a08ef7003bbdc97da0e03fda69d767	init	0	coinbase	10	29
51584b639778e09634407286e4322383ba48811c3ed3982aee22ca74b49a6e16	init	0	coinbase	11	33
c4f25cf024cae8004661fe37ab4ac09d5894db9f9911a7e218f86a1ce8680a76	init	0	coinbase	12	36
d03b7625337379cc820ccdfad145bcae2d1f596bd50f6b3493855a26c1822dd3	init	0	coinbase	13	35
3acbfd2d2db96b9e518c8caaef1c579e32621bff1d8aaa076b814af772b32086	init	0	coinbase	14	21
2adb3a8c5b0ca96dcceddfec460a2cc33c2046f19ca82a4d047755c9c674e344	init	0	coinbase	15	25
c4018551050fcacf66b33f1ac62aad8f0e6d7c3d19c4393c96cecbfd3b12e78d	init	0	coinbase	16	32
7a0533eacd149ac14700fa45a8077d14cfab96204d5ce883fdc4a368eeb468fe	init	0	coinbase	17	38
d84f650298e87dbe13d2dc10af2f814a1c4ab5061d146d21b625a59902a49218	init	0	coinbase	18	35
9c42fc371c46132f2fd3b82d5d24e8c010996f30e85ab3bdb87eed7490513f75	init	0	coinbase	19	32
cac722d71af3f847f3ed988de3295ef946446c4246a03582a5f0d25c86d016d7	payment	0.11979892576319287	10	19	6
2918ea6ac6a8c982dfbd2989c0008183febf47cb6dd1d44d53ffab069cab8737	payment	0.08108284267916725	16	0	23
c7611b9c1b1b11420b5650ab1083c94b516ed236017f114b51e8f4edf8e06243	payment	0.23124652563338452	0	10	14
7e48e973139433a82bb8ce15f725f8c0066c2f94d0ffb740ad8ce0d2a402db5f	payment	0.04145790951389137	2	16	17
1b1c5ad4b68876a5c8994733629ddcdba423227f463ede3b510ba53a95fcfc99	payment	0.35441326404393536	6	19	20
3917483e0e31e42536218771a1196b90ecf619d9dd8ff35f5d53c96c857ff4a4	payment	0.12836524567542779	11	17	25
f91fbb5cc5e37ca772e487e33c8c178940f4aa39cf5e2a7cdd5da859dab6cfec	payment	0.32631011812094013	5	0	29
ba3d26718fe35d17cf75d98ff2e51bfda48e85589834ec7d7eca5515e9a31833	payment	0.3385150959336037	15	5	14
40f44620f70bb5f170abd2a775f4115c0ddbb743de59a2540b7b268269d21f6b	payment	0.3399657189613292	15	4	8
a83fa6e8639bde95879b12d6c9d769dfb755f9d51e40e72a6964bcff00e3794d	payment	0.4136481141279542	5	2	1
c078fbdf0ac3f4ba63b00ae6a9017a220a1f4259a10b427747868965006b1497	payment	0.33474001895411115	7	11	12
1e72f2f61f37bca64acb9d591a47ea6ae5597ae515607b39e85d5d0b54fc8cf8	payment	0.3312893245153311	11	2	20
fadf0765cfc7970ddfa8d7c8baa8c3e49c656579902719d1ecd8e419ad07f4ac	payment	0.733796588206792	6	4	1
d9869180f83261cf8fb8346236186fe9a609a04286fbf6e5e74072eea432ec15	payment	0.5329723206246296	2	14	11
17b3a7c87a2ae15f35b83ccb3869384b2a476b5ca054edf9da00ce47f484ce4a	payment	0.7561647566948015	0	10	4
04bf97ae87eb16a4b38c37be59170702ae1a9e6d511b58199880af510778465f	payment	0.6565770391972062	8	4	12
beffe40f0abb8b678c747f8c8edde9627ecacbb63cfbf0da6d9f22bd8ecc6635	payment	0.4640284448942273	18	0	12
cf6035bc6a1f4863f09a6bfaa9acd0914d637f5442a45f9a41507279629b0d06	payment	0.5802196102418525	9	1	13
42895c4a0596ef2270f9f7b217a06fe46e827d7987daab6e09240bb7f60d204d	payment	0.4057052567118078	15	2	23
beffe40f0abb8b678c747f8c8edde9627ecacbb63cfbf0da6d9f22bd8ecc6635	payment	0.4640284448942273	18	0	12
9db5bed7a1e0d9601daeaa3b23bf03bb655043f16189bd44cb6133882f0b9024	payment	0.8724847254598748	10	11	23
cf6035bc6a1f4863f09a6bfaa9acd0914d637f5442a45f9a41507279629b0d06	payment	0.5802196102418525	9	1	13
46bff6fd5b5e218ddabecd8c741d01d86f8558de5f97c21545712e34ef29c5d9	payment	0.9060748724201988	5	16	8
1e72f2f61f37bca64acb9d591a47ea6ae5597ae515607b39e85d5d0b54fc8cf8	payment	0.3312893245153311	11	2	20
bcd84019345d0955302c56c1d9cda333679286b5126bc8ba2e81d6712c879a63	payment	1.1291800863276515	12	4	2
d9869180f83261cf8fb8346236186fe9a609a04286fbf6e5e74072eea432ec15	payment	0.5329723206246296	2	14	11
d7b1dae8d45f9bb62cfa477185a627413cd7012fed3f98902e4fc98f48bca2df	payment	1.1763532497643812	4	0	21
ac384fc25308d23f3cb9abc4729f117075a27d379ea88932108446153eed6835	payment	1.2417716677394464	19	5	31
1945f2ac9f17917113007a5b687fe9d7c70bad609ed7068f0dc314f499ace0c2	payment	1.1354474226850275	2	4	5
97b8915fa00c509bb7973e9dead25e56405778c365afbcda1aabb89116a2ce95	payment	1.0932682940420682	1	17	16
c74da216fa6b8506651ad12f59d558825cb8de10d5366142f1aeaf74015276ec	payment	1.3412370178381048	17	4	15
43adaf78c0dcc4eb9ff20180c2e2f1b06c7ffb5895a2b9560efe6843a343b430	payment	1.294044877601582	7	4	3
d5a92018663720c215e795901a07a65609249b34ffd0386d19c79d73dfe59561	payment	1.4750654532975087	5	18	8
2f83b16f9740855af83612583ab41c9336833d89fce1c16104c3ceff26dfe146	payment	1.4654278144213762	7	14	1
0eee7ee95856ef87cd10e94e91c67d96a6f9fc4e8de89c6617409a4e67718c10	payment	1.6808863750890368	6	19	16
1f56e6ed5dffc62f88a1c27a98f1e8d2944cf2c25ed6846199b0dc1b663c6d73	payment	1.616810829601648	17	3	5
f798e994ba5f6120b3acaa50efc86a69b4550cdde651f418af35645d629424f6	payment	1.5904176966144694	7	19	2
fce31e44c034e2eecc2d7f15288b108ebeaef4c143f2d1619ed50acca9886c93	payment	1.5617465177717	11	2	7
