Transaction ID	Transaction Type	Timestamp	Sender	Receiver	Amount (in BTC)
d2896ac934711a0b7886a2636a092e951ec8608241bf1b0f262ca693085eac7c	init	0	coinbase	0	37
8e0b3987d0cc8da4ca9f604f649285ce041281ac6cc3bc0542f716658e4969f9	init	0	coinbase	1	30
87bdd3c2f8dbde4fec2682879d33a4f59ee0ffaefc1081b18e674a952e6adf01	init	0	coinbase	2	33
9ad223c6575bfac889df282de125e4319831aeec394df2d9ebde7f9a19f0a29b	init	0	coinbase	3	22
e6d43f7d180ca9e71b0b4d7675619658282998fb7dd72ed0700c8db41951978b	init	0	coinbase	4	29
80836cefd6a27dcfc74965b074d2ae055c625414d0e03fdc9c9c3e9a9adff2df	init	0	coinbase	5	30
28393bf176bb4c4bd622e907212b1d8ab8b8bb8fe835f82c7611e49ebf4129a6	init	0	coinbase	6	36
e74c6346cf76c3ab169dead803be2db39ccbfc9ff855bcb43665458d5006321a	init	0	coinbase	7	23
0672303f8d718f444087f6dd5c2ef0c0fbf39924ed55d2c6f3e25b6318d3f852	init	0	coinbase	8	36
fa6f491f74ceee58ba47c5da75e5f8e05e304f5fd00ff05cc6fa6cfef7aace96	init	0	coinbase	9	37
bb7580160b4eb3ccdac5a2f64040c696088d1dba658bbc869e094d84cec343ae	init	0	coinbase	10	33
d781128e4bc9d0754cc58bf2f0e2a50089c4914ccc1439c5ef47515c05405781	init	0	coinbase	11	28
455cd81bd413156a5d962f8ce378ba11759688fd5ab32d823a1e60f7313624c6	init	0	coinbase	12	40
d8ff8f37f2e55c2418f9560d479b3ce763343303b5720aed9e483a80c0799a38	init	0	coinbase	13	32
092f8572115f334940c657fca260ee1784cbd1879ac33f8d224a4f4a5c8ff6a9	init	0	coinbase	14	38
d7a3858dab43598c8a6f8bddff113adfb5123728ec7f77292bd128d6ada31c83	init	0	coinbase	15	36
715e804315f0e121d8a487d03732c3bb0d8d87b7d26ff94660a870dd6eda6ee6	init	0	coinbase	16	21
2646162dfd148127d45522db24a8bbb23e55b65905992328d972d8b744350896	init	0	coinbase	17	24
d84f650298e87dbe13d2dc10af2f814a1c4ab5061d146d21b625a59902a49218	init	0	coinbase	18	35
118283b09a038867050fd0c9fb879a24b44a6dd983a1f67554110c05562cd6e3	init	0	coinbase	19	35
7fc7b7c775f18a843c73a039d3528ce22ba762cd6c22b8b1abbabbe260073828	payment	0.17130064491345026	7	14	10
eeb774adb86d6f40cf5521acb39b327ae2b856a7a689ed1cf95d30c5f5251720	payment	0.11481374924974627	13	3	10
8d583e1cf1ad9e0283059ba392b5036257dd87e983e1bdff30c8579473e8c727	payment	0.27035183111016703	15	14	3
cecf9ae171426ea12389a111d76b8496f84ea11343fcd0f60af8a23cc15c14bc	payment	0.2764129531808399	3	4	15
2613b63743a6e5dc947c2f5484786df846abad3372dbbcb987bb5537c2836f38	payment	0.3411860354807322	18	9	14
05b47b729949c644c6957adb67df839e302f68d21d62d29d2a4f3bb77e775606	payment	0.3109995364070473	6	12	30
b93e19da3b9a7609930c67e85370d3812e84b5caa24e5de3facfc02f84ea2320	payment	0.28153318543973266	16	3	8
5772155aa91fce77b51175c5eba6ace5fb32dff721b4b4710dfd01bba1101ead	payment	0.6337319805917082	14	15	11
1f1aec6c0af64841628efe5b9f36c0e7011124eeecd2328b165e56784e600f15	payment	0.5234596967748002	10	4	16
f7aa3de83eceb1a7ef0432c646a936f52d5407e1e6fec9707081f3bf948c324e	payment	0.4353456398751075	2	10	31
684e43b54bedbf94a8605600d5e7139b7fa8f58d71b668ad3b50143610610f40	payment	0.7224836424225695	14	5	37
06481c6cda384919adcb55375c58dfe4993b650ac518dd0f69ced90b53c9cb07	payment	0.6360017372014533	0	4	24
311a87a6f0efd79d7539151f2d1915d364d54182aaa56f2aa2cd33d86a3f692f	payment	0.5216835520244008	9	3	6
ddaf8b247fb2c21c911d75804b7aacd931e65cf697394292cc2779b103960485	payment	0.5669736900275522	3	7	21
8be24f9230c49df52baf743ae0cf73e215e2c18778917a5cce349f385512cda7	payment	0.5649060573620216	16	6	11
ac3822dced84d00c1e76d4811baf8c48d81a9cb910c663827317f0bf82474f09	payment	0.7721160222845621	10	19	7
6b8161e3bf2e14cfbe556f1a67030de88cc734a4e58cf92005e14ba430244579	payment	0.644478667053641	9	13	26
d160359b913537b1a15a490fe85c1ca8d1c6fe60014210a2bd203bfd47e03546	payment	0.6631518507612059	4	19	23
48b7f1e541cf2c00021dcf387abb20fa0e0893486536192a5071daa5eff4706a	payment	0.6461379039701346	4	12	7
9020d771fb8742c49ed6e875fa91b75f40aacc79054ddd57d4bfe59af1da7de5	payment	0.8297308450209278	8	12	15
dcb72dc928a81182b176c194aa670829c55af2d02f392028fbb01357692db1fa	payment	0.9841890285545816	9	1	5
3f1a36888dc45cc2f60652c9a3be29e4536f94dce90c28653b770188afe79b39	payment	1.0259220133732927	10	2	29
74ca94bbe008e3b7b378d7d1c764376b01fea182d85b0b4ace93aadf3f78e9a4	payment	0.981148271621826	11	2	1
0473fde232812fc1c0489f0aecc1869642c465ec686fae55788c9617a855a606	payment	1.0993694826644083	15	14	33
133c88626b60f334c747631e2d53079ff3e832c74d39036672f600892f169818	payment	1.2898760945494603	14	9	28
c0d21d4cdd7691cce51a1e977d2e87982f8f338b814492fbc832ce5f3233c443	payment	1.0587095760094787	6	1	5
b727eeaf127b59b2f90124129886029812f1bd1d82cc125f71348ce2b0844e48	payment	1.2238300361348717	19	15	1
519881504b64381b816918bc7bb525ac686af46c5f7bae5ea8b0237d7e3b0ac3	payment	1.338824579488901	2	16	23
283f6d7972e37564cda6fcfb5c362e775993a5faba524d6184d512bd300b5bc6	payment	1.4158846937587664	5	0	7
cac8538607e44170297f10642568766df6e7343d4623436f7cc51d2793a5b28b	payment	1.639961107185011	0	16	17
e7b2d023839bab33e1142512beeabe55b9b474358d9fbd53b29e3ba81b79c20d	payment	1.5399917040753528	3	0	6
61c42639519c56e17b93e5d410edd47ea7b0f3c0259f469f58d3f65b3c1f2258	payment	1.8771554838482665	14	4	2
ba69363f01df533b17394aa003f06babe448abb03a99b197e57baf61074b00fc	payment	1.797579926850171	19	16	25
1603ce6958f4bb71d645e2dd0115d5afdfb8fdf6c8e92dbc71092a8b390c0226	payment	1.8361970180705072	16	5	14
762128a352da5155b60b83617ebf5a2e12851eb98c9977c9686c3b3782e35e57	payment	2.0081202384120234	7	16	8
d2ae356d38cbdf159c97c7d94d016fd2c9aa16380a0e9fde56fd414b395bc3b0	payment	2.0068493886082415	16	11	1
22a24ce43360eb0286f9ce582775a05126fc135b1eff40cd140203023c538e68	payment	2.146706662391631	5	6	16
2512a49d162784efd9f70f3c2a7b5cc24468603512a7e24279b6b87da3e32d87	payment	2.087142201714166	7	1	22
de95f5f91334f762d87c2f2b0c525bd6633d41b7e1efca4a16db942d31fdf614	payment	2.2612969828070066	13	6	6
e970606f10ecbbd1ee5a49180a80dfc951300616f17e91e1dee815ad42ab0e0f	payment	2.4017372754397446	13	11	18
69c31f3475a75635d77082707289f027fcd0f580de82e23908ecc3a262f5295f	payment	2.5589468517412826	17	2	1
108059914120f39ab8e1ea8fe8ca07ffbec647db400e7fbfed350a9dd00fc445	payment	2.695900823882251	12	1	15
f2c525b45555ac1318200111323963be1d347f1cca10c81e007a66c8fe45d2b6	payment	2.9235897984287034	4	10	28
ce3cb7fcec19ca8593e2f9cb246010e27dc3f11d318a3ba06d61fb0059e7dd27	payment	3.1309235607074526	11	9	5
dd5a0d577729186e026d658114b172235c26b21101f36d5e00453e1ae9af128a	payment	3.5414311348348186	19	11	11
7a8117e71f3484300ce093912fc54f51b2ba847fa5252bbccfb44dfa38ece5fe	payment	3.7593034512119208	10	5	26
25a905d26fbc3637bb4a1d785e89bf00ed9d0b6d9f1a1db1f0479a79c9137c30	payment	3.951523509310329	14	18	1
3a661249868bc94eab69a73ec33ac4cffe69bca752b555edd15a4a8cf66290b6	payment	3.86416098060064	1	6	25
ef245a3eac639c26392bf04c8381bd229297412dc2638a5ba34c0addb41bda3b	payment	3.728868053792355	4	17	19
99d3a565826f4dc48c8fafbed4af2531d47e9e66853b36ba93bee5bdb1e46ade	payment	4.029581565604111	15	12	1
0140045ec28777e4b8612487de45c0c1874bd4d34a777de721e0c1212baa60d0	payment	4.258364958173544	17	4	24
9cabe4048e6fcf3ec735245ce91a110d01682e742d0c774831b85ff276de59af	payment	4.164571300985124	9	5	33
934ac73de0d40d1e583390fdec742ba6e6db843d0d3c83b7c6a0831f860e316d	payment	4.182934862794629	16	7	18
899482f97d91cd3c8d7aa6d79bd37c7ed20a81bb65ac5c115c2e1c70e52fd305	payment	4.247076988913715	13	3	10
869cabb8d1cb9ec8a25e874eadd73a7b092694769b8c7b43abae43385bfb66d0	payment	4.466017045350831	7	9	8
edc2b73ed6b0a16330b25e27216e0fad58df170555290f7705fe99b5bceaea77	payment	4.444802815641406	9	3	14
03a662bdb8c77a24c778869019d73d578f183cf16a4c7d27943422d5f015884f	payment	4.594977451408938	18	8	20
850cff426c3266cad99eb962a60ee3d289181a33db8cce7383de4f6ac57ffd18	payment	4.7003703539664485	3	18	4
3b55935b42a4a03871b9b5990eadef184a487e73160e0822e24921d00ef8ea3e	payment	4.706782469829675	3	13	22
70ea50f56f107a3adc274f2538509dc61c7233b61a8f8184d379414b55858a50	payment	5.328235523467209	2	7	4
a0b5811a113926a663ff4eb96d4cf94ba1bfb55480ea30b896cd1a6a7e46ec88	payment	5.336339333799337	4	11	1
31a6d77484d033b3c7f939d2c0a5747aca1ee36e1c50d3bc2ee0fc7d978e233b	payment	5.45181582437326	13	12	24
63632e7abc556fe6b4613939765d36ae430ff3fa57850c619d8df4d21bfb6de4	payment	5.700846943924394	10	1	4
d64bbc06bcd9b1e51f27a84deb306f710cbb00843ab94618bb3f03899fa6b395	payment	5.675148960109555	19	0	18
d3e5722557bf0e9ac1d2265387cd8d7e3a90ea8ec1c3ef7d1a916293a3628690	payment	5.683290751396925	4	11	2
9b3d4a534477af3bc61f97741b3a62f52723c74fa3cbe7de52283f4a604604b7	payment	5.757793099264095	12	18	14
e03c577315fd18f9cac0279259cf23f44e939ffebd63f17ef283582f85d741e3	payment	5.800756251821991	5	15	15
ab047c1c16fc534dc031e58b96974b4c44b8a394b10d037921854bd368da24ee	payment	5.956083169254443	17	4	3
c41bf129b2bd8e64780489f1d3c077508cc5e6ab30494ae3dc3e8c3e6abbd7df	payment	6.024170422403557	17	11	14
5a783a2b4b87355d7a2c07c1202301f16c59ab4be899002be1e87298f54a6f8b	payment	5.849297326532106	16	0	9
b71b4ad1d231f1c16c4bfc02f53e7cc5048629374d7aca8b2cc30148d7ef0e53	payment	5.928074762946053	12	3	1
bb783adca46d41033b3db2816d8c5a1a104cdaac223f4eac04881ce014f54aa7	payment	5.983939988867147	13	10	6
048289ff96c2fb9be4255483f83416971494442bd0f92f350a1813a737c14267	payment	6.012022924468825	12	10	8
5d2303c4cc4fa52a95d56755b6b6f04feb83c319a9ced1f43df7179bfe19ba58	payment	5.974829679742824	16	12	18
d38b379458dd0820e427283a6b975029179d696603697d5c4d93286c88166f9f	payment	6.039157001834262	11	3	6
dc0b81a2fd67f8ce225659ca9ada0d685f34ec2ef75bf7db976568754cc2c7dc	payment	6.021576097614532	16	2	4
cbc4a0e7c27d2a30df095df5f8ba4551ad3b57e773daefac6456273b2772faac	payment	6.30407632161204	8	3	18
0713fd08e8ff0840e28e3c94ee11ec264f7c7e2612c7cd52367af43f6dd9c211	payment	6.305704361645277	15	6	1
853492fd7b5e48c074d158d176d5d271d05b86df157355bdef6facbc350e2128	payment	6.268698457100562	12	0	36
e5f17e434f1b331ad1320543ef20de0cdf629d96e34917cccc6f0028e7b53dbc	payment	6.233290611439994	18	4	18
e150715393ba98cc813343078d9a5b689e0efe7d341a7ca2715cb3f81c87d557	payment	6.2328195182443755	16	0	11
8557987f1a14dbc52772460c590b93533e82db703e26488120608a2f92a78430	payment	6.396372455650973	5	1	25
ea9d017c0f81c19939286535ae8f499e777e091305af62efe0804872d28630ab	payment	6.530456732379916	2	14	5
