Transaction ID	Transaction Type	Timestamp	Sender	Receiver	Amount (in BTC)
d5c4a84c343ac0894f8e26b392690d60de2b4933224a40dcddebb8295f41942b	init	0	coinbase	0	38
cea69d52acef6ed5d0ee040eb5a5619715fdc483de1cdee1ee71cb09fb552cc6	init	0	coinbase	1	35
ddea63a9c36ace9ad7dffc86c2cd5eadbee070e312e81886130c3c813422306a	init	0	coinbase	2	34
963fc8d5e74a76176d76c3a3e391c0ae3760b59c7f8b7afff5343662dee6bd0b	init	0	coinbase	3	28
e6d43f7d180ca9e71b0b4d7675619658282998fb7dd72ed0700c8db41951978b	init	0	coinbase	4	29
fe795489669c1de0e72d77b0d35858738e9a4b8cec192f6313a5d8e8f7bf42c5	init	0	coinbase	5	35
9e2a6abc91ecf914a4ba90e0f7062e9c403373771d164c7ede882bdab1cc57b4	init	0	coinbase	6	32
347bfd578c2447a6603e88d953d3bae7fd9e0eb298eba3efe40398272184c755	init	0	coinbase	7	21
05c0ef21d18c6c5c9644307b203aa1cc4e01721180fadf07a25960aaef92bef8	init	0	coinbase	8	21
d6cf6a96ff196ce977801d4b80b3ec63025ed288fbad0a22e4d2a3dc3b9edff2	init	0	coinbase	9	38
66b7dcccf805ded74df415ea5c38770f22dc882b3140a1d788a50afe0ba7c857	init	0	coinbase	10	35
2795d4dc870f0232963f4bb2a92e2973692d072aa4334e1cea261a55d265fbda	init	0	coinbase	11	20
10164194897fc4a6d3b56dcedd48f232d956affa2b9867510d1ea5073a221baf	init	0	coinbase	12	33
d03b7625337379cc820ccdfad145bcae2d1f596bd50f6b3493855a26c1822dd3	init	0	coinbase	13	35
86e4bf73151e1f22b1599bce965a4aea80d53016e5b26e0fc109669c698f0857	init	0	coinbase	14	28
3ff7d491348b4c794bc20e9653ee250b2bd6c0cd64a86ef4400573dd13d96aa1	init	0	coinbase	15	35
fcdeb7fc7ed36756ab08a762b3284b4f2a5df278ad95ac46b378950ff1745cb4	init	0	coinbase	16	40
54c454dc0660d133c1453eaf3bba102b3afe60ed2c5d42695df58766496694a8	init	0	coinbase	17	28
15c9f095c6fbb6f12b1d32f8f3154c9d4e985b09a01a84ce95bc01a463d7d4cb	init	0	coinbase	18	37
a53442bf1e8c068ef6dee6b6aee884c17e4c22454703b3ac991e53bc2094b2b5	init	0	coinbase	19	31
48323c549c00851fdd1449a9ee968acac11b7c93468b8f6eb2068cd67ffe4709	payment	0.07341181408923174	13	9	26
f40801018b676f65c454b6cb5dd3ec759d8755d2c8a6c5b55df678ea2fbaa9e0	payment	0.32325432504850693	7	1	6
c1d3a8a3a86daff6dac6b5afbb55c2e6f49bc048a2cdcf0e29071ac4fcf880a5	payment	0.38115286200901805	5	9	13
7d72a47c89ec8d237db5fdc006ec1a6ace6f9c90cfdd499bf758f8fc3f21f9e1	payment	0.4775288547131843	12	17	17
